season,mh,germin_station,seed_position,seed_id,seed_mother,mother_origin,seed_color,sowing_date,revision_date,alive,emergence_date,death_date,day_since_sown,emerged_status
2019-20,PL,PL338,1B,2019-20_PL338_1B,mother_I,matasgordas,black,2019-10-23,2021-01-28,0,NA,NA,463,0
2019-20,PL,PL338,1B,2019-20_PL338_1B,mother_I,matasgordas,black,2019-10-23,2021-02-19,0,NA,NA,485,0
2019-20,PL,PL338,1B,2019-20_PL338_1B,mother_I,matasgordas,black,2019-10-23,2021-05-06,0,NA,NA,561,0
2019-20,PL,PL338,1B,2019-20_PL338_1B,mother_I,matasgordas,black,2019-10-23,2021-07-15,0,NA,NA,631,0
2019-20,PL,PL338,1B,2019-20_PL338_1B,mother_I,matasgordas,black,2019-10-23,2021-09-03,0,NA,NA,681,0
2019-20,PL,PL338,1B,2019-20_PL338_1B,mother_I,matasgordas,black,2019-10-23,2021-12-06,0,NA,NA,775,0
2019-20,PL,PL338,1B,2019-20_PL338_1B,mother_I,matasgordas,black,2019-10-23,2022-05-03,0,NA,NA,923,0
2019-20,PL,PL338,1B,2019-20_PL338_1B,mother_I,matasgordas,black,2019-10-23,2022-08-02,0,NA,NA,1014,0
2019-20,PL,PL338,1B,2019-20_PL338_1B,mother_I,matasgordas,black,2019-10-23,2022-09-27,0,NA,NA,1070,0
2019-20,PL,PL338,2A,2019-20_PL338_2A,mother_J,matasgordas,black,2019-10-23,2019-10-23,0,NA,NA,0,0
2019-20,PL,PL338,2A,2019-20_PL338_2A,mother_J,matasgordas,black,2019-10-23,2019-12-16,0,NA,NA,54,0
2019-20,PL,PL338,2A,2019-20_PL338_2A,mother_J,matasgordas,black,2019-10-23,2019-12-30,0,NA,NA,68,0
2019-20,PL,PL338,2A,2019-20_PL338_2A,mother_J,matasgordas,black,2019-10-23,2020-01-13,0,NA,NA,82,0
2019-20,PL,PL338,2A,2019-20_PL338_2A,mother_J,matasgordas,black,2019-10-23,2020-01-27,0,NA,NA,96,0
2019-20,PL,PL338,2A,2019-20_PL338_2A,mother_J,matasgordas,black,2019-10-23,2020-02-10,0,NA,NA,110,0
2019-20,PL,PL338,2A,2019-20_PL338_2A,mother_J,matasgordas,black,2019-10-23,2020-03-17,0,NA,NA,146,0
2019-20,PL,PL338,2A,2019-20_PL338_2A,mother_J,matasgordas,black,2019-10-23,2020-04-08,0,NA,NA,168,0
2019-20,PL,PL338,2A,2019-20_PL338_2A,mother_J,matasgordas,black,2019-10-23,2020-05-04,0,NA,NA,194,0
2019-20,PL,PL338,2A,2019-20_PL338_2A,mother_J,matasgordas,black,2019-10-23,2020-05-28,0,NA,NA,218,0
2019-20,PL,PL338,2A,2019-20_PL338_2A,mother_J,matasgordas,black,2019-10-23,2020-07-10,0,NA,NA,261,0
2019-20,PL,PL338,2A,2019-20_PL338_2A,mother_J,matasgordas,black,2019-10-23,2020-07-23,0,NA,NA,274,0
2019-20,PL,PL338,2A,2019-20_PL338_2A,mother_J,matasgordas,black,2019-10-23,2020-08-19,0,NA,NA,301,0
2019-20,PL,PL338,2A,2019-20_PL338_2A,mother_J,matasgordas,black,2019-10-23,2020-09-24,0,NA,NA,337,0
2019-20,PL,PL338,2A,2019-20_PL338_2A,mother_J,matasgordas,black,2019-10-23,2020-10-14,0,NA,NA,357,0
2019-20,PL,PL338,2A,2019-20_PL338_2A,mother_J,matasgordas,black,2019-10-23,2020-11-12,0,NA,NA,386,0
2019-20,PL,PL338,2A,2019-20_PL338_2A,mother_J,matasgordas,black,2019-10-23,2020-12-17,0,NA,NA,421,0
2019-20,PL,PL338,2A,2019-20_PL338_2A,mother_J,matasgordas,black,2019-10-23,2021-01-28,0,NA,NA,463,0
2019-20,PL,PL338,2A,2019-20_PL338_2A,mother_J,matasgordas,black,2019-10-23,2021-02-19,0,NA,NA,485,0
2019-20,PL,PL338,2A,2019-20_PL338_2A,mother_J,matasgordas,black,2019-10-23,2021-05-06,0,NA,NA,561,0
2019-20,PL,PL338,2A,2019-20_PL338_2A,mother_J,matasgordas,black,2019-10-23,2021-07-15,0,NA,NA,631,0
2019-20,PL,PL338,2A,2019-20_PL338_2A,mother_J,matasgordas,black,2019-10-23,2021-09-03,0,NA,NA,681,0
2019-20,PL,PL338,2A,2019-20_PL338_2A,mother_J,matasgordas,black,2019-10-23,2021-12-06,0,NA,NA,775,0
2019-20,PL,PL338,2A,2019-20_PL338_2A,mother_J,matasgordas,black,2019-10-23,2022-05-03,0,NA,NA,923,0
2019-20,PL,PL338,2A,2019-20_PL338_2A,mother_J,matasgordas,black,2019-10-23,2022-08-02,0,NA,NA,1014,0
2019-20,PL,PL338,2A,2019-20_PL338_2A,mother_J,matasgordas,black,2019-10-23,2022-09-27,0,NA,NA,1070,0
2019-20,PL,PL338,2B,2019-20_PL338_2B,mother_J,matasgordas,black,2019-10-23,2019-10-23,0,NA,NA,0,0
2019-20,PL,PL338,2B,2019-20_PL338_2B,mother_J,matasgordas,black,2019-10-23,2019-12-16,0,NA,NA,54,0
2019-20,PL,PL338,2B,2019-20_PL338_2B,mother_J,matasgordas,black,2019-10-23,2019-12-30,0,NA,NA,68,0
2019-20,PL,PL338,2B,2019-20_PL338_2B,mother_J,matasgordas,black,2019-10-23,2020-01-13,0,NA,NA,82,0
2019-20,PL,PL338,2B,2019-20_PL338_2B,mother_J,matasgordas,black,2019-10-23,2020-01-27,0,NA,NA,96,0
2019-20,PL,PL338,2B,2019-20_PL338_2B,mother_J,matasgordas,black,2019-10-23,2020-02-10,0,NA,NA,110,0
2019-20,PL,PL338,2B,2019-20_PL338_2B,mother_J,matasgordas,black,2019-10-23,2020-03-17,0,NA,NA,146,0
2019-20,PL,PL338,2B,2019-20_PL338_2B,mother_J,matasgordas,black,2019-10-23,2020-04-08,0,NA,NA,168,0
2019-20,PL,PL338,2B,2019-20_PL338_2B,mother_J,matasgordas,black,2019-10-23,2020-05-04,0,NA,NA,194,0
2019-20,PL,PL338,2B,2019-20_PL338_2B,mother_J,matasgordas,black,2019-10-23,2020-05-28,0,NA,NA,218,0
2019-20,PL,PL338,2B,2019-20_PL338_2B,mother_J,matasgordas,black,2019-10-23,2020-07-10,0,NA,NA,261,0
2019-20,PL,PL338,2B,2019-20_PL338_2B,mother_J,matasgordas,black,2019-10-23,2020-07-23,0,NA,NA,274,0
2019-20,PL,PL338,2B,2019-20_PL338_2B,mother_J,matasgordas,black,2019-10-23,2020-08-19,0,NA,NA,301,0
2019-20,PL,PL338,2B,2019-20_PL338_2B,mother_J,matasgordas,black,2019-10-23,2020-09-24,0,NA,NA,337,0
2019-20,PL,PL338,2B,2019-20_PL338_2B,mother_J,matasgordas,black,2019-10-23,2020-10-14,0,NA,NA,357,0
2019-20,PL,PL338,2B,2019-20_PL338_2B,mother_J,matasgordas,black,2019-10-23,2020-11-12,0,NA,NA,386,0
2019-20,PL,PL338,2B,2019-20_PL338_2B,mother_J,matasgordas,black,2019-10-23,2020-12-17,0,NA,NA,421,0
2019-20,PL,PL338,2B,2019-20_PL338_2B,mother_J,matasgordas,black,2019-10-23,2021-01-28,0,NA,NA,463,0
2019-20,PL,PL338,2B,2019-20_PL338_2B,mother_J,matasgordas,black,2019-10-23,2021-02-19,0,NA,NA,485,0
2019-20,PL,PL338,2B,2019-20_PL338_2B,mother_J,matasgordas,black,2019-10-23,2021-05-06,0,NA,NA,561,0
2019-20,PL,PL338,2B,2019-20_PL338_2B,mother_J,matasgordas,black,2019-10-23,2021-07-15,0,NA,NA,631,0
2019-20,PL,PL338,2B,2019-20_PL338_2B,mother_J,matasgordas,black,2019-10-23,2021-09-03,0,NA,NA,681,0
2019-20,PL,PL338,2B,2019-20_PL338_2B,mother_J,matasgordas,black,2019-10-23,2021-12-06,0,NA,NA,775,0
2019-20,PL,PL338,2B,2019-20_PL338_2B,mother_J,matasgordas,black,2019-10-23,2022-05-03,0,NA,NA,923,0
2019-20,PL,PL338,2B,2019-20_PL338_2B,mother_J,matasgordas,black,2019-10-23,2022-08-02,0,NA,NA,1014,0
2019-20,PL,PL338,2B,2019-20_PL338_2B,mother_J,matasgordas,black,2019-10-23,2022-09-27,0,NA,NA,1070,0
2019-20,PL,PL338,3A,2019-20_PL338_3A,mother_I,matasgordas,black,2019-10-23,2019-10-23,0,NA,NA,0,0
2019-20,PL,PL338,3A,2019-20_PL338_3A,mother_I,matasgordas,black,2019-10-23,2019-12-16,0,NA,NA,54,0
2019-20,PL,PL338,3A,2019-20_PL338_3A,mother_I,matasgordas,black,2019-10-23,2019-12-30,0,NA,NA,68,0
2019-20,PL,PL338,3A,2019-20_PL338_3A,mother_I,matasgordas,black,2019-10-23,2020-01-13,0,NA,NA,82,0
2019-20,PL,PL338,3A,2019-20_PL338_3A,mother_I,matasgordas,black,2019-10-23,2020-01-27,0,NA,NA,96,0
2019-20,PL,PL338,3A,2019-20_PL338_3A,mother_I,matasgordas,black,2019-10-23,2020-02-10,0,NA,NA,110,0
2019-20,PL,PL338,3A,2019-20_PL338_3A,mother_I,matasgordas,black,2019-10-23,2020-03-17,0,NA,NA,146,0
2019-20,PL,PL338,3A,2019-20_PL338_3A,mother_I,matasgordas,black,2019-10-23,2020-04-08,0,NA,NA,168,0
2019-20,PL,PL338,3A,2019-20_PL338_3A,mother_I,matasgordas,black,2019-10-23,2020-05-04,0,NA,NA,194,0
2019-20,PL,PL338,3A,2019-20_PL338_3A,mother_I,matasgordas,black,2019-10-23,2020-05-28,0,NA,NA,218,0
2019-20,PL,PL338,3A,2019-20_PL338_3A,mother_I,matasgordas,black,2019-10-23,2020-07-10,0,NA,NA,261,0
2019-20,PL,PL338,3A,2019-20_PL338_3A,mother_I,matasgordas,black,2019-10-23,2020-07-23,0,NA,NA,274,0
2019-20,PL,PL338,3A,2019-20_PL338_3A,mother_I,matasgordas,black,2019-10-23,2020-08-19,0,NA,NA,301,0
2019-20,PL,PL338,3A,2019-20_PL338_3A,mother_I,matasgordas,black,2019-10-23,2020-09-24,0,NA,NA,337,0
2019-20,PL,PL338,3A,2019-20_PL338_3A,mother_I,matasgordas,black,2019-10-23,2020-10-14,0,NA,NA,357,0
2019-20,PL,PL338,3A,2019-20_PL338_3A,mother_I,matasgordas,black,2019-10-23,2020-11-12,0,NA,NA,386,0
2019-20,PL,PL338,3A,2019-20_PL338_3A,mother_I,matasgordas,black,2019-10-23,2020-12-17,0,NA,NA,421,0
2019-20,PL,PL338,3A,2019-20_PL338_3A,mother_I,matasgordas,black,2019-10-23,2021-01-28,0,NA,NA,463,0
2019-20,PL,PL338,3A,2019-20_PL338_3A,mother_I,matasgordas,black,2019-10-23,2021-02-19,0,NA,NA,485,0
2019-20,PL,PL338,3A,2019-20_PL338_3A,mother_I,matasgordas,black,2019-10-23,2021-05-06,0,NA,NA,561,0
2019-20,PL,PL338,3A,2019-20_PL338_3A,mother_I,matasgordas,black,2019-10-23,2021-07-15,0,NA,NA,631,0
2019-20,PL,PL338,3A,2019-20_PL338_3A,mother_I,matasgordas,black,2019-10-23,2021-09-03,0,NA,NA,681,0
2019-20,PL,PL338,3A,2019-20_PL338_3A,mother_I,matasgordas,black,2019-10-23,2021-12-06,0,NA,NA,775,0
2019-20,PL,PL338,3A,2019-20_PL338_3A,mother_I,matasgordas,black,2019-10-23,2022-05-03,0,NA,NA,923,0
2019-20,PL,PL338,3A,2019-20_PL338_3A,mother_I,matasgordas,black,2019-10-23,2022-08-02,0,NA,NA,1014,0
2019-20,PL,PL338,3A,2019-20_PL338_3A,mother_I,matasgordas,black,2019-10-23,2022-09-27,0,NA,NA,1070,0
2019-20,PL,PL338,3B,2019-20_PL338_3B,mother_I,matasgordas,black,2019-10-23,2019-10-23,0,NA,NA,0,0
2019-20,PL,PL338,3B,2019-20_PL338_3B,mother_I,matasgordas,black,2019-10-23,2019-12-16,0,NA,NA,54,0
2019-20,PL,PL338,3B,2019-20_PL338_3B,mother_I,matasgordas,black,2019-10-23,2019-12-30,0,NA,NA,68,0
2019-20,PL,PL338,3B,2019-20_PL338_3B,mother_I,matasgordas,black,2019-10-23,2020-01-13,0,NA,NA,82,0
2019-20,PL,PL338,3B,2019-20_PL338_3B,mother_I,matasgordas,black,2019-10-23,2020-01-27,0,NA,NA,96,0
2019-20,PL,PL338,3B,2019-20_PL338_3B,mother_I,matasgordas,black,2019-10-23,2020-02-10,0,NA,NA,110,0
2019-20,PL,PL338,3B,2019-20_PL338_3B,mother_I,matasgordas,black,2019-10-23,2020-03-17,0,NA,NA,146,0
2019-20,PL,PL338,3B,2019-20_PL338_3B,mother_I,matasgordas,black,2019-10-23,2020-04-08,0,NA,NA,168,0
2019-20,PL,PL338,3B,2019-20_PL338_3B,mother_I,matasgordas,black,2019-10-23,2020-05-04,0,NA,NA,194,0
2019-20,PL,PL338,3B,2019-20_PL338_3B,mother_I,matasgordas,black,2019-10-23,2020-05-28,0,NA,NA,218,0
2019-20,PL,PL338,3B,2019-20_PL338_3B,mother_I,matasgordas,black,2019-10-23,2020-07-10,0,NA,NA,261,0
2019-20,PL,PL338,3B,2019-20_PL338_3B,mother_I,matasgordas,black,2019-10-23,2020-07-23,0,NA,NA,274,0
2019-20,PL,PL338,3B,2019-20_PL338_3B,mother_I,matasgordas,black,2019-10-23,2020-08-19,0,NA,NA,301,0
2019-20,PL,PL338,3B,2019-20_PL338_3B,mother_I,matasgordas,black,2019-10-23,2020-09-24,0,NA,NA,337,0
2019-20,PL,PL338,3B,2019-20_PL338_3B,mother_I,matasgordas,black,2019-10-23,2020-10-14,0,NA,NA,357,0
2019-20,PL,PL338,3B,2019-20_PL338_3B,mother_I,matasgordas,black,2019-10-23,2020-11-12,0,NA,NA,386,0
2019-20,PL,PL338,3B,2019-20_PL338_3B,mother_I,matasgordas,black,2019-10-23,2020-12-17,0,NA,NA,421,0
2019-20,PL,PL338,3B,2019-20_PL338_3B,mother_I,matasgordas,black,2019-10-23,2021-01-28,0,NA,NA,463,0
2019-20,PL,PL338,3B,2019-20_PL338_3B,mother_I,matasgordas,black,2019-10-23,2021-02-19,0,NA,NA,485,0
2019-20,PL,PL338,3B,2019-20_PL338_3B,mother_I,matasgordas,black,2019-10-23,2021-05-06,0,NA,NA,561,0
2019-20,PL,PL338,3B,2019-20_PL338_3B,mother_I,matasgordas,black,2019-10-23,2021-07-15,0,NA,NA,631,0
2019-20,PL,PL338,3B,2019-20_PL338_3B,mother_I,matasgordas,black,2019-10-23,2021-09-03,0,NA,NA,681,0
2019-20,PL,PL338,3B,2019-20_PL338_3B,mother_I,matasgordas,black,2019-10-23,2021-12-06,0,NA,NA,775,0
2019-20,PL,PL338,3B,2019-20_PL338_3B,mother_I,matasgordas,black,2019-10-23,2022-05-03,0,NA,NA,923,0
2019-20,PL,PL338,3B,2019-20_PL338_3B,mother_I,matasgordas,black,2019-10-23,2022-08-02,0,NA,NA,1014,0
2019-20,PL,PL338,3B,2019-20_PL338_3B,mother_I,matasgordas,black,2019-10-23,2022-09-27,0,NA,NA,1070,0
2019-20,PL,PL338,4A,2019-20_PL338_4A,mother_J,matasgordas,black,2019-10-23,2019-10-23,0,NA,NA,0,0
2019-20,PL,PL338,4A,2019-20_PL338_4A,mother_J,matasgordas,black,2019-10-23,2019-12-16,0,NA,NA,54,0
2019-20,PL,PL338,4A,2019-20_PL338_4A,mother_J,matasgordas,black,2019-10-23,2019-12-30,0,NA,NA,68,0
2019-20,PL,PL338,4A,2019-20_PL338_4A,mother_J,matasgordas,black,2019-10-23,2020-01-13,0,NA,NA,82,0
2019-20,PL,PL338,4A,2019-20_PL338_4A,mother_J,matasgordas,black,2019-10-23,2020-01-27,0,NA,NA,96,0
2019-20,PL,PL338,4A,2019-20_PL338_4A,mother_J,matasgordas,black,2019-10-23,2020-02-10,0,NA,NA,110,0
2019-20,PL,PL338,4A,2019-20_PL338_4A,mother_J,matasgordas,black,2019-10-23,2020-03-17,0,NA,NA,146,0
2019-20,PL,PL338,4A,2019-20_PL338_4A,mother_J,matasgordas,black,2019-10-23,2020-04-08,0,NA,NA,168,0
2019-20,PL,PL338,4A,2019-20_PL338_4A,mother_J,matasgordas,black,2019-10-23,2020-05-04,0,NA,NA,194,0
2019-20,PL,PL338,4A,2019-20_PL338_4A,mother_J,matasgordas,black,2019-10-23,2020-05-28,0,NA,NA,218,0
2019-20,PL,PL338,4A,2019-20_PL338_4A,mother_J,matasgordas,black,2019-10-23,2020-07-10,0,NA,NA,261,0
2019-20,PL,PL338,4A,2019-20_PL338_4A,mother_J,matasgordas,black,2019-10-23,2020-07-23,0,NA,NA,274,0
2019-20,PL,PL338,4A,2019-20_PL338_4A,mother_J,matasgordas,black,2019-10-23,2020-08-19,0,NA,NA,301,0
2019-20,PL,PL338,4A,2019-20_PL338_4A,mother_J,matasgordas,black,2019-10-23,2020-09-24,0,NA,NA,337,0
2019-20,PL,PL338,4A,2019-20_PL338_4A,mother_J,matasgordas,black,2019-10-23,2020-10-14,0,NA,NA,357,0
2019-20,PL,PL338,4A,2019-20_PL338_4A,mother_J,matasgordas,black,2019-10-23,2020-11-12,0,NA,NA,386,0
2019-20,PL,PL338,4A,2019-20_PL338_4A,mother_J,matasgordas,black,2019-10-23,2020-12-17,0,NA,NA,421,0
2019-20,PL,PL338,4A,2019-20_PL338_4A,mother_J,matasgordas,black,2019-10-23,2021-01-28,0,NA,NA,463,0
2019-20,PL,PL338,4A,2019-20_PL338_4A,mother_J,matasgordas,black,2019-10-23,2021-02-19,0,NA,NA,485,0
2019-20,PL,PL338,4A,2019-20_PL338_4A,mother_J,matasgordas,black,2019-10-23,2021-05-06,0,NA,NA,561,0
2019-20,PL,PL338,4A,2019-20_PL338_4A,mother_J,matasgordas,black,2019-10-23,2021-07-15,0,NA,NA,631,0
2019-20,PL,PL338,4A,2019-20_PL338_4A,mother_J,matasgordas,black,2019-10-23,2021-09-03,0,NA,NA,681,0
2019-20,PL,PL338,4A,2019-20_PL338_4A,mother_J,matasgordas,black,2019-10-23,2021-12-06,0,NA,NA,775,0
2019-20,PL,PL338,4A,2019-20_PL338_4A,mother_J,matasgordas,black,2019-10-23,2022-05-03,0,NA,NA,923,0
2019-20,PL,PL338,4A,2019-20_PL338_4A,mother_J,matasgordas,black,2019-10-23,2022-08-02,0,NA,NA,1014,0
2019-20,PL,PL338,4A,2019-20_PL338_4A,mother_J,matasgordas,black,2019-10-23,2022-09-27,0,NA,NA,1070,0
2019-20,PL,PL338,4B,2019-20_PL338_4B,mother_J,matasgordas,black,2019-10-23,2019-10-23,0,NA,NA,0,0
2019-20,PL,PL338,4B,2019-20_PL338_4B,mother_J,matasgordas,black,2019-10-23,2019-12-16,0,NA,NA,54,0
2019-20,PL,PL338,4B,2019-20_PL338_4B,mother_J,matasgordas,black,2019-10-23,2019-12-30,0,NA,NA,68,0
2019-20,PL,PL338,4B,2019-20_PL338_4B,mother_J,matasgordas,black,2019-10-23,2020-01-13,0,NA,NA,82,0
2019-20,PL,PL338,4B,2019-20_PL338_4B,mother_J,matasgordas,black,2019-10-23,2020-01-27,0,NA,NA,96,0
2019-20,PL,PL338,4B,2019-20_PL338_4B,mother_J,matasgordas,black,2019-10-23,2020-02-10,0,NA,NA,110,0
2019-20,PL,PL338,4B,2019-20_PL338_4B,mother_J,matasgordas,black,2019-10-23,2020-03-17,0,NA,NA,146,0
2019-20,PL,PL338,4B,2019-20_PL338_4B,mother_J,matasgordas,black,2019-10-23,2020-04-08,0,NA,NA,168,0
2019-20,PL,PL338,4B,2019-20_PL338_4B,mother_J,matasgordas,black,2019-10-23,2020-05-04,0,NA,NA,194,0
2019-20,PL,PL338,4B,2019-20_PL338_4B,mother_J,matasgordas,black,2019-10-23,2020-05-28,0,NA,NA,218,0
2019-20,PL,PL338,4B,2019-20_PL338_4B,mother_J,matasgordas,black,2019-10-23,2020-07-10,0,NA,NA,261,0
2019-20,PL,PL338,4B,2019-20_PL338_4B,mother_J,matasgordas,black,2019-10-23,2020-07-23,0,NA,NA,274,0
2019-20,PL,PL338,4B,2019-20_PL338_4B,mother_J,matasgordas,black,2019-10-23,2020-08-19,0,NA,NA,301,0
2019-20,PL,PL338,4B,2019-20_PL338_4B,mother_J,matasgordas,black,2019-10-23,2020-09-24,0,NA,NA,337,0
2019-20,PL,PL338,4B,2019-20_PL338_4B,mother_J,matasgordas,black,2019-10-23,2020-10-14,0,NA,NA,357,0
2019-20,PL,PL338,4B,2019-20_PL338_4B,mother_J,matasgordas,black,2019-10-23,2020-11-12,0,NA,NA,386,0
2019-20,PL,PL338,4B,2019-20_PL338_4B,mother_J,matasgordas,black,2019-10-23,2020-12-17,0,NA,NA,421,0
2019-20,PL,PL338,4B,2019-20_PL338_4B,mother_J,matasgordas,black,2019-10-23,2021-01-28,0,NA,NA,463,0
2019-20,PL,PL338,4B,2019-20_PL338_4B,mother_J,matasgordas,black,2019-10-23,2021-02-19,0,NA,NA,485,0
2019-20,PL,PL338,4B,2019-20_PL338_4B,mother_J,matasgordas,black,2019-10-23,2021-05-06,0,NA,NA,561,0
2019-20,PL,PL338,4B,2019-20_PL338_4B,mother_J,matasgordas,black,2019-10-23,2021-07-15,0,NA,NA,631,0
2019-20,PL,PL338,4B,2019-20_PL338_4B,mother_J,matasgordas,black,2019-10-23,2021-09-03,0,NA,NA,681,0
2019-20,PL,PL338,4B,2019-20_PL338_4B,mother_J,matasgordas,black,2019-10-23,2021-12-06,0,NA,NA,775,0
2019-20,PL,PL338,4B,2019-20_PL338_4B,mother_J,matasgordas,black,2019-10-23,2022-05-03,0,NA,NA,923,0
2019-20,PL,PL338,4B,2019-20_PL338_4B,mother_J,matasgordas,black,2019-10-23,2022-08-02,0,NA,NA,1014,0
2019-20,PL,PL338,4B,2019-20_PL338_4B,mother_J,matasgordas,black,2019-10-23,2022-09-27,0,NA,NA,1070,0
2019-20,PL,PL338,5A,2019-20_PL338_5A,mother_K,matasgordas,black,2019-10-23,2019-10-23,0,NA,NA,0,0
2019-20,PL,PL338,5A,2019-20_PL338_5A,mother_K,matasgordas,black,2019-10-23,2019-12-16,0,NA,NA,54,0
2019-20,PL,PL338,5A,2019-20_PL338_5A,mother_K,matasgordas,black,2019-10-23,2019-12-30,0,NA,NA,68,0
2019-20,PL,PL338,5A,2019-20_PL338_5A,mother_K,matasgordas,black,2019-10-23,2020-01-13,0,NA,NA,82,0
2019-20,PL,PL338,5A,2019-20_PL338_5A,mother_K,matasgordas,black,2019-10-23,2020-01-27,0,NA,NA,96,0
2019-20,PL,PL338,5A,2019-20_PL338_5A,mother_K,matasgordas,black,2019-10-23,2020-02-10,0,NA,NA,110,0
2019-20,PL,PL338,5A,2019-20_PL338_5A,mother_K,matasgordas,black,2019-10-23,2020-03-17,0,NA,NA,146,0
2019-20,PL,PL338,5A,2019-20_PL338_5A,mother_K,matasgordas,black,2019-10-23,2020-04-08,0,NA,NA,168,0
2019-20,PL,PL338,5A,2019-20_PL338_5A,mother_K,matasgordas,black,2019-10-23,2020-05-04,0,NA,NA,194,0
2019-20,PL,PL338,5A,2019-20_PL338_5A,mother_K,matasgordas,black,2019-10-23,2020-05-28,0,NA,NA,218,0
2019-20,PL,PL338,5A,2019-20_PL338_5A,mother_K,matasgordas,black,2019-10-23,2020-07-10,0,NA,NA,261,0
2019-20,PL,PL338,5A,2019-20_PL338_5A,mother_K,matasgordas,black,2019-10-23,2020-07-23,0,NA,NA,274,0
2019-20,PL,PL338,5A,2019-20_PL338_5A,mother_K,matasgordas,black,2019-10-23,2020-08-19,0,NA,NA,301,0
2019-20,PL,PL338,5A,2019-20_PL338_5A,mother_K,matasgordas,black,2019-10-23,2020-09-24,0,NA,NA,337,0
2019-20,PL,PL338,5A,2019-20_PL338_5A,mother_K,matasgordas,black,2019-10-23,2020-10-14,0,NA,NA,357,0
2019-20,PL,PL338,5A,2019-20_PL338_5A,mother_K,matasgordas,black,2019-10-23,2020-11-12,0,NA,NA,386,0
2019-20,PL,PL338,5A,2019-20_PL338_5A,mother_K,matasgordas,black,2019-10-23,2020-12-17,0,NA,NA,421,0
2019-20,PL,PL338,5A,2019-20_PL338_5A,mother_K,matasgordas,black,2019-10-23,2021-01-28,0,NA,NA,463,0
2019-20,PL,PL338,5A,2019-20_PL338_5A,mother_K,matasgordas,black,2019-10-23,2021-02-19,0,NA,NA,485,0
2019-20,PL,PL338,5A,2019-20_PL338_5A,mother_K,matasgordas,black,2019-10-23,2021-05-06,0,NA,NA,561,0
2019-20,PL,PL338,5A,2019-20_PL338_5A,mother_K,matasgordas,black,2019-10-23,2021-07-15,0,NA,NA,631,0
2019-20,PL,PL338,5A,2019-20_PL338_5A,mother_K,matasgordas,black,2019-10-23,2021-09-03,0,NA,NA,681,0
2019-20,PL,PL338,5A,2019-20_PL338_5A,mother_K,matasgordas,black,2019-10-23,2021-12-06,0,NA,NA,775,0
2019-20,PL,PL338,5A,2019-20_PL338_5A,mother_K,matasgordas,black,2019-10-23,2022-05-03,0,NA,NA,923,0
2019-20,PL,PL338,5A,2019-20_PL338_5A,mother_K,matasgordas,black,2019-10-23,2022-08-02,0,NA,NA,1014,0
2019-20,PL,PL338,5A,2019-20_PL338_5A,mother_K,matasgordas,black,2019-10-23,2022-09-27,0,NA,NA,1070,0
2019-20,PL,PL338,5B,2019-20_PL338_5B,mother_K,matasgordas,black,2019-10-23,2019-10-23,0,NA,NA,0,0
2019-20,PL,PL338,5B,2019-20_PL338_5B,mother_K,matasgordas,black,2019-10-23,2019-12-16,0,NA,NA,54,0
2019-20,PL,PL338,5B,2019-20_PL338_5B,mother_K,matasgordas,black,2019-10-23,2019-12-30,0,NA,NA,68,0
2019-20,PL,PL338,5B,2019-20_PL338_5B,mother_K,matasgordas,black,2019-10-23,2020-01-13,0,NA,NA,82,0
2019-20,PL,PL338,5B,2019-20_PL338_5B,mother_K,matasgordas,black,2019-10-23,2020-01-27,0,NA,NA,96,0
2019-20,PL,PL338,5B,2019-20_PL338_5B,mother_K,matasgordas,black,2019-10-23,2020-02-10,0,NA,NA,110,0
2019-20,PL,PL338,5B,2019-20_PL338_5B,mother_K,matasgordas,black,2019-10-23,2020-03-17,0,NA,NA,146,0
2019-20,PL,PL338,5B,2019-20_PL338_5B,mother_K,matasgordas,black,2019-10-23,2020-04-08,0,NA,NA,168,0
2019-20,PL,PL338,5B,2019-20_PL338_5B,mother_K,matasgordas,black,2019-10-23,2020-05-04,0,NA,NA,194,0
2019-20,PL,PL338,5B,2019-20_PL338_5B,mother_K,matasgordas,black,2019-10-23,2020-05-28,0,NA,NA,218,0
2019-20,PL,PL338,5B,2019-20_PL338_5B,mother_K,matasgordas,black,2019-10-23,2020-07-10,0,NA,NA,261,0
2019-20,PL,PL338,5B,2019-20_PL338_5B,mother_K,matasgordas,black,2019-10-23,2020-07-23,0,NA,NA,274,0
2019-20,PL,PL338,5B,2019-20_PL338_5B,mother_K,matasgordas,black,2019-10-23,2020-08-19,0,NA,NA,301,0
2019-20,PL,PL338,5B,2019-20_PL338_5B,mother_K,matasgordas,black,2019-10-23,2020-09-24,0,NA,NA,337,0
2019-20,PL,PL338,5B,2019-20_PL338_5B,mother_K,matasgordas,black,2019-10-23,2020-10-14,0,NA,NA,357,0
2019-20,PL,PL338,5B,2019-20_PL338_5B,mother_K,matasgordas,black,2019-10-23,2020-11-12,0,NA,NA,386,0
2019-20,PL,PL338,5B,2019-20_PL338_5B,mother_K,matasgordas,black,2019-10-23,2020-12-17,0,NA,NA,421,0
2019-20,PL,PL338,5B,2019-20_PL338_5B,mother_K,matasgordas,black,2019-10-23,2021-01-28,0,NA,NA,463,0
2019-20,PL,PL338,5B,2019-20_PL338_5B,mother_K,matasgordas,black,2019-10-23,2021-02-19,0,NA,NA,485,0
